Código del País,Nombre del  País,Años de Registro,Sexo de la Agrupación,Número de muertes
EST,Estonia,2010,Hombres,29
EST,Estonia,2010,Mujeres,10
EST,Estonia,2010,Ambas,38
EST,Estonia,2010,Hombres,88
EST,Estonia,2010,Mujeres,21
EST,Estonia,2010,Ambas,108
EST,Estonia,2010,Hombres,105
EST,Estonia,2010,Mujeres,20
EST,Estonia,2010,Ambas,125
EST,Estonia,2010,Hombres,95
EST,Estonia,2010,Mujeres,24
EST,Estonia,2010,Ambas,119
EST,Estonia,2010,Hombres,117
EST,Estonia,2010,Mujeres,30
EST,Estonia,2010,Ambas,147
EST,Estonia,2010,Hombres,173
EST,Estonia,2010,Mujeres,53
EST,Estonia,2010,Ambas,226
EST,Estonia,2010,Hombres,302
EST,Estonia,2010,Mujeres,108
EST,Estonia,2010,Ambas,411
EST,Estonia,2010,Hombres,464
EST,Estonia,2010,Mujeres,185
EST,Estonia,2010,Ambas,648
EST,Estonia,2010,Hombres,645
EST,Estonia,2010,Mujeres,270
EST,Estonia,2010,Ambas,916
EST,Estonia,2010,Hombres,718
EST,Estonia,2010,Mujeres,336
EST,Estonia,2010,Ambas,"1,054"
EST,Estonia,2010,Hombres,869
EST,Estonia,2010,Mujeres,461
EST,Estonia,2010,Ambas,"1,329"
EST,Estonia,2010,Hombres,"1,048"
EST,Estonia,2010,Mujeres,776
EST,Estonia,2010,Ambas,"1,824"
EST,Estonia,2010,Hombres,"1,076"
EST,Estonia,2010,Mujeres,"1,198"
EST,Estonia,2010,Ambas,"2,275"
EST,Estonia,2010,Hombres,"1,734"
EST,Estonia,2010,Mujeres,"4,366"
EST,Estonia,2010,Ambas,"6,100"
EST,Estonia,2010,Hombres,"7,532"
EST,Estonia,2010,Mujeres,"7,905"
EST,Estonia,2010,Ambas,"15,437"
ETH,Ethiopia,1970,Hombres,"40,414"
ETH,Ethiopia,1970,Mujeres,"23,116"
ETH,Ethiopia,1970,Ambas,"63,529"
ETH,Ethiopia,1970,Hombres,"19,910"
ETH,Ethiopia,1970,Mujeres,"13,000"
ETH,Ethiopia,1970,Ambas,"32,910"
ETH,Ethiopia,1970,Hombres,"53,517"
ETH,Ethiopia,1970,Mujeres,"42,138"
ETH,Ethiopia,1970,Ambas,"95,655"
ETH,Ethiopia,1970,Hombres,"69,887"
ETH,Ethiopia,1970,Mujeres,"57,521"
ETH,Ethiopia,1970,Ambas,"127,408"
ETH,Ethiopia,1970,Hombres,"6,908"
ETH,Ethiopia,1970,Mujeres,"5,201"
ETH,Ethiopia,1970,Ambas,"12,110"
ETH,Ethiopia,1970,Hombres,"3,995"
ETH,Ethiopia,1970,Mujeres,"4,233"
ETH,Ethiopia,1970,Ambas,"8,228"
ETH,Ethiopia,1970,Hombres,"5,284"
ETH,Ethiopia,1970,Mujeres,"5,400"
ETH,Ethiopia,1970,Ambas,"10,683"
ETH,Ethiopia,1970,Hombres,"7,356"
ETH,Ethiopia,1970,Mujeres,"7,361"
ETH,Ethiopia,1970,Ambas,"14,717"
ETH,Ethiopia,1970,Hombres,"7,144"
ETH,Ethiopia,1970,Mujeres,"7,996"
ETH,Ethiopia,1970,Ambas,"15,141"
ETH,Ethiopia,1970,Hombres,"7,084"
ETH,Ethiopia,1970,Mujeres,"7,846"
ETH,Ethiopia,1970,Ambas,"14,930"
ETH,Ethiopia,1970,Hombres,"8,294"
ETH,Ethiopia,1970,Mujeres,"9,719"
ETH,Ethiopia,1970,Ambas,"18,013"
ETH,Ethiopia,1970,Hombres,"8,787"
ETH,Ethiopia,1970,Mujeres,"8,144"
ETH,Ethiopia,1970,Ambas,"16,930"
ETH,Ethiopia,1970,Hombres,"9,779"
ETH,Ethiopia,1970,Mujeres,"7,836"
ETH,Ethiopia,1970,Ambas,"17,615"
ETH,Ethiopia,1970,Hombres,"10,938"
ETH,Ethiopia,1970,Mujeres,"8,778"
ETH,Ethiopia,1970,Ambas,"19,715"
ETH,Ethiopia,1970,Hombres,"11,397"
ETH,Ethiopia,1970,Mujeres,"9,230"
ETH,Ethiopia,1970,Ambas,"20,627"
ETH,Ethiopia,1970,Hombres,"12,496"
ETH,Ethiopia,1970,Mujeres,"12,038"
ETH,Ethiopia,1970,Ambas,"24,534"
ETH,Ethiopia,1970,Hombres,"11,475"
ETH,Ethiopia,1970,Mujeres,"12,622"
ETH,Ethiopia,1970,Ambas,"24,097"
ETH,Ethiopia,1970,Hombres,"8,083"
ETH,Ethiopia,1970,Mujeres,"11,529"
ETH,Ethiopia,1970,Ambas,"19,612"
ETH,Ethiopia,1970,Hombres,"5,716"
ETH,Ethiopia,1970,Mujeres,"8,897"
ETH,Ethiopia,1970,Ambas,"14,613"
ETH,Ethiopia,1970,Hombres,"4,380"
ETH,Ethiopia,1970,Mujeres,"7,981"
ETH,Ethiopia,1970,Ambas,"12,360"
ETH,Ethiopia,1970,Hombres,"312,842"
ETH,Ethiopia,1970,Mujeres,"270,586"
ETH,Ethiopia,1970,Ambas,"583,428"
ETH,Ethiopia,1980,Hombres,"49,747"
ETH,Ethiopia,1980,Mujeres,"28,410"
ETH,Ethiopia,1980,Ambas,"78,157"
ETH,Ethiopia,1980,Hombres,"24,581"
ETH,Ethiopia,1980,Mujeres,"16,038"
ETH,Ethiopia,1980,Ambas,"40,619"
ETH,Ethiopia,1980,Hombres,"65,748"
ETH,Ethiopia,1980,Mujeres,"51,787"
ETH,Ethiopia,1980,Ambas,"117,536"
ETH,Ethiopia,1980,Hombres,"85,997"
ETH,Ethiopia,1980,Mujeres,"70,859"
ETH,Ethiopia,1980,Ambas,"156,856"
ETH,Ethiopia,1980,Hombres,"8,724"
ETH,Ethiopia,1980,Mujeres,"6,514"
ETH,Ethiopia,1980,Ambas,"15,237"
ETH,Ethiopia,1980,Hombres,"5,416"
ETH,Ethiopia,1980,Mujeres,"5,524"
ETH,Ethiopia,1980,Ambas,"10,940"
ETH,Ethiopia,1980,Hombres,"6,917"
ETH,Ethiopia,1980,Mujeres,"6,887"
ETH,Ethiopia,1980,Ambas,"13,804"
ETH,Ethiopia,1980,Hombres,"8,690"
ETH,Ethiopia,1980,Mujeres,"8,758"
ETH,Ethiopia,1980,Ambas,"17,448"
ETH,Ethiopia,1980,Hombres,"8,463"
ETH,Ethiopia,1980,Mujeres,"9,518"
ETH,Ethiopia,1980,Ambas,"17,981"
ETH,Ethiopia,1980,Hombres,"8,936"
ETH,Ethiopia,1980,Mujeres,"9,671"
ETH,Ethiopia,1980,Ambas,"18,607"
ETH,Ethiopia,1980,Hombres,"10,308"
ETH,Ethiopia,1980,Mujeres,"11,910"
ETH,Ethiopia,1980,Ambas,"22,218"
ETH,Ethiopia,1980,Hombres,"10,794"
ETH,Ethiopia,1980,Mujeres,"9,960"
ETH,Ethiopia,1980,Ambas,"20,754"
ETH,Ethiopia,1980,Hombres,"11,973"
ETH,Ethiopia,1980,Mujeres,"9,529"
ETH,Ethiopia,1980,Ambas,"21,502"
ETH,Ethiopia,1980,Hombres,"13,355"
ETH,Ethiopia,1980,Mujeres,"10,685"
ETH,Ethiopia,1980,Ambas,"24,040"
ETH,Ethiopia,1980,Hombres,"13,808"
ETH,Ethiopia,1980,Mujeres,"11,248"
ETH,Ethiopia,1980,Ambas,"25,056"
ETH,Ethiopia,1980,Hombres,"15,102"
ETH,Ethiopia,1980,Mujeres,"14,608"
ETH,Ethiopia,1980,Ambas,"29,710"
ETH,Ethiopia,1980,Hombres,"14,187"
ETH,Ethiopia,1980,Mujeres,"15,219"
ETH,Ethiopia,1980,Ambas,"29,406"
ETH,Ethiopia,1980,Hombres,"12,427"
ETH,Ethiopia,1980,Mujeres,"14,938"
ETH,Ethiopia,1980,Ambas,"27,365"
ETH,Ethiopia,1980,Hombres,"8,747"
ETH,Ethiopia,1980,Mujeres,"11,605"
ETH,Ethiopia,1980,Ambas,"20,352"
ETH,Ethiopia,1980,Hombres,"5,654"
ETH,Ethiopia,1980,Mujeres,"9,993"
ETH,Ethiopia,1980,Ambas,"15,647"
ETH,Ethiopia,1980,Hombres,"389,574"
ETH,Ethiopia,1980,Mujeres,"333,663"
ETH,Ethiopia,1980,Ambas,"723,236"
ETH,Ethiopia,1990,Hombres,"60,481"
ETH,Ethiopia,1990,Mujeres,"35,336"
ETH,Ethiopia,1990,Ambas,"95,817"
ETH,Ethiopia,1990,Hombres,"28,572"
ETH,Ethiopia,1990,Mujeres,"18,855"
ETH,Ethiopia,1990,Ambas,"47,426"
ETH,Ethiopia,1990,Hombres,"79,159"
ETH,Ethiopia,1990,Mujeres,"62,336"
ETH,Ethiopia,1990,Ambas,"141,495"
ETH,Ethiopia,1990,Hombres,"98,719"
ETH,Ethiopia,1990,Mujeres,"80,389"
ETH,Ethiopia,1990,Ambas,"179,109"
ETH,Ethiopia,1990,Hombres,"10,346"
ETH,Ethiopia,1990,Mujeres,"7,827"
ETH,Ethiopia,1990,Ambas,"18,173"
ETH,Ethiopia,1990,Hombres,"7,064"
ETH,Ethiopia,1990,Mujeres,"6,743"
ETH,Ethiopia,1990,Ambas,"13,808"
ETH,Ethiopia,1990,Hombres,"9,650"
ETH,Ethiopia,1990,Mujeres,"8,947"
ETH,Ethiopia,1990,Ambas,"18,598"
ETH,Ethiopia,1990,Hombres,"12,627"
ETH,Ethiopia,1990,Mujeres,"11,839"
ETH,Ethiopia,1990,Ambas,"24,467"
ETH,Ethiopia,1990,Hombres,"12,234"
ETH,Ethiopia,1990,Mujeres,"12,616"
ETH,Ethiopia,1990,Ambas,"24,850"
ETH,Ethiopia,1990,Hombres,"11,678"
ETH,Ethiopia,1990,Mujeres,"12,014"
ETH,Ethiopia,1990,Ambas,"23,692"
ETH,Ethiopia,1990,Hombres,"13,211"
ETH,Ethiopia,1990,Mujeres,"14,605"
ETH,Ethiopia,1990,Ambas,"27,816"
ETH,Ethiopia,1990,Hombres,"14,516"
ETH,Ethiopia,1990,Mujeres,"12,843"
ETH,Ethiopia,1990,Ambas,"27,358"
ETH,Ethiopia,1990,Hombres,"15,774"
ETH,Ethiopia,1990,Mujeres,"12,390"
ETH,Ethiopia,1990,Ambas,"28,164"
ETH,Ethiopia,1990,Hombres,"17,230"
ETH,Ethiopia,1990,Mujeres,"13,699"
ETH,Ethiopia,1990,Ambas,"30,929"
ETH,Ethiopia,1990,Hombres,"17,766"
ETH,Ethiopia,1990,Mujeres,"14,370"
ETH,Ethiopia,1990,Ambas,"32,136"
ETH,Ethiopia,1990,Hombres,"19,184"
ETH,Ethiopia,1990,Mujeres,"18,273"
ETH,Ethiopia,1990,Ambas,"37,457"
ETH,Ethiopia,1990,Hombres,"18,003"
ETH,Ethiopia,1990,Mujeres,"19,207"
ETH,Ethiopia,1990,Ambas,"37,210"
ETH,Ethiopia,1990,Hombres,"15,845"
ETH,Ethiopia,1990,Mujeres,"18,873"
ETH,Ethiopia,1990,Ambas,"34,719"
ETH,Ethiopia,1990,Hombres,"11,433"
ETH,Ethiopia,1990,Mujeres,"14,690"
ETH,Ethiopia,1990,Ambas,"26,123"
ETH,Ethiopia,1990,Hombres,"9,405"
ETH,Ethiopia,1990,Mujeres,"14,040"
ETH,Ethiopia,1990,Ambas,"23,444"
ETH,Ethiopia,1990,Hombres,"482,898"
ETH,Ethiopia,1990,Mujeres,"409,893"
ETH,Ethiopia,1990,Ambas,"892,791"
ETH,Ethiopia,2000,Hombres,"55,780"
ETH,Ethiopia,2000,Mujeres,"33,857"
ETH,Ethiopia,2000,Ambas,"89,638"
ETH,Ethiopia,2000,Hombres,"22,863"
ETH,Ethiopia,2000,Mujeres,"15,173"
ETH,Ethiopia,2000,Ambas,"38,037"
ETH,Ethiopia,2000,Hombres,"68,503"
ETH,Ethiopia,2000,Mujeres,"55,227"
ETH,Ethiopia,2000,Ambas,"123,730"
ETH,Ethiopia,2000,Hombres,"80,749"
ETH,Ethiopia,2000,Mujeres,"64,382"
ETH,Ethiopia,2000,Ambas,"145,131"
ETH,Ethiopia,2000,Hombres,"10,823"
ETH,Ethiopia,2000,Mujeres,"8,327"
ETH,Ethiopia,2000,Ambas,"19,150"
ETH,Ethiopia,2000,Hombres,"6,225"
ETH,Ethiopia,2000,Mujeres,"6,468"
ETH,Ethiopia,2000,Ambas,"12,693"
ETH,Ethiopia,2000,Hombres,"9,030"
ETH,Ethiopia,2000,Mujeres,"9,421"
ETH,Ethiopia,2000,Ambas,"18,451"
ETH,Ethiopia,2000,Hombres,"12,686"
ETH,Ethiopia,2000,Mujeres,"13,608"
ETH,Ethiopia,2000,Ambas,"26,294"
ETH,Ethiopia,2000,Hombres,"14,398"
ETH,Ethiopia,2000,Mujeres,"15,739"
ETH,Ethiopia,2000,Ambas,"30,136"
ETH,Ethiopia,2000,Hombres,"14,789"
ETH,Ethiopia,2000,Mujeres,"15,566"
ETH,Ethiopia,2000,Ambas,"30,355"
ETH,Ethiopia,2000,Hombres,"15,389"
ETH,Ethiopia,2000,Mujeres,"16,777"
ETH,Ethiopia,2000,Ambas,"32,166"
ETH,Ethiopia,2000,Hombres,"14,444"
ETH,Ethiopia,2000,Mujeres,"13,866"
ETH,Ethiopia,2000,Ambas,"28,310"
ETH,Ethiopia,2000,Hombres,"15,309"
ETH,Ethiopia,2000,Mujeres,"13,368"
ETH,Ethiopia,2000,Ambas,"28,677"
ETH,Ethiopia,2000,Hombres,"17,504"
ETH,Ethiopia,2000,Mujeres,"14,433"
ETH,Ethiopia,2000,Ambas,"31,937"
ETH,Ethiopia,2000,Hombres,"18,103"
ETH,Ethiopia,2000,Mujeres,"15,689"
ETH,Ethiopia,2000,Ambas,"33,792"
ETH,Ethiopia,2000,Hombres,"19,668"
ETH,Ethiopia,2000,Mujeres,"19,499"
ETH,Ethiopia,2000,Ambas,"39,167"
ETH,Ethiopia,2000,Hombres,"19,483"
ETH,Ethiopia,2000,Mujeres,"21,888"
ETH,Ethiopia,2000,Ambas,"41,371"
ETH,Ethiopia,2000,Hombres,"18,138"
ETH,Ethiopia,2000,Mujeres,"21,661"
ETH,Ethiopia,2000,Ambas,"39,798"
ETH,Ethiopia,2000,Hombres,"13,906"
ETH,Ethiopia,2000,Mujeres,"17,928"
ETH,Ethiopia,2000,Ambas,"31,834"
ETH,Ethiopia,2000,Hombres,"12,982"
ETH,Ethiopia,2000,Mujeres,"19,047"
ETH,Ethiopia,2000,Ambas,"32,029"
ETH,Ethiopia,2000,Hombres,"460,773"
ETH,Ethiopia,2000,Mujeres,"411,924"
ETH,Ethiopia,2000,Ambas,"872,696"
ETH,Ethiopia,2010,Hombres,"40,124"
ETH,Ethiopia,2010,Mujeres,"25,270"
ETH,Ethiopia,2010,Ambas,"65,394"
ETH,Ethiopia,2010,Hombres,"11,628"
ETH,Ethiopia,2010,Mujeres,"8,161"
ETH,Ethiopia,2010,Ambas,"19,789"
ETH,Ethiopia,2010,Hombres,"36,829"
ETH,Ethiopia,2010,Mujeres,"30,390"
ETH,Ethiopia,2010,Ambas,"67,220"
ETH,Ethiopia,2010,Hombres,"35,942"
ETH,Ethiopia,2010,Mujeres,"28,330"
ETH,Ethiopia,2010,Ambas,"64,272"
ETH,Ethiopia,2010,Hombres,"7,577"
ETH,Ethiopia,2010,Mujeres,"5,860"
ETH,Ethiopia,2010,Ambas,"13,437"
ETH,Ethiopia,2010,Hombres,"5,454"
ETH,Ethiopia,2010,Mujeres,"5,535"
ETH,Ethiopia,2010,Ambas,"10,989"
ETH,Ethiopia,2010,Hombres,"9,728"
ETH,Ethiopia,2010,Mujeres,"9,271"
ETH,Ethiopia,2010,Ambas,"18,999"
ETH,Ethiopia,2010,Hombres,"13,168"
ETH,Ethiopia,2010,Mujeres,"11,713"
ETH,Ethiopia,2010,Ambas,"24,881"
ETH,Ethiopia,2010,Hombres,"12,771"
ETH,Ethiopia,2010,Mujeres,"12,107"
ETH,Ethiopia,2010,Ambas,"24,879"
ETH,Ethiopia,2010,Hombres,"12,418"
ETH,Ethiopia,2010,Mujeres,"11,819"
ETH,Ethiopia,2010,Ambas,"24,237"
ETH,Ethiopia,2010,Hombres,"13,906"
ETH,Ethiopia,2010,Mujeres,"14,159"
ETH,Ethiopia,2010,Ambas,"28,065"
ETH,Ethiopia,2010,Hombres,"14,164"
ETH,Ethiopia,2010,Mujeres,"12,957"
ETH,Ethiopia,2010,Ambas,"27,121"
ETH,Ethiopia,2010,Hombres,"15,278"
ETH,Ethiopia,2010,Mujeres,"13,109"
ETH,Ethiopia,2010,Ambas,"28,387"
ETH,Ethiopia,2010,Hombres,"16,725"
ETH,Ethiopia,2010,Mujeres,"14,466"
ETH,Ethiopia,2010,Ambas,"31,191"
ETH,Ethiopia,2010,Hombres,"18,485"
ETH,Ethiopia,2010,Mujeres,"16,193"
ETH,Ethiopia,2010,Ambas,"34,678"
ETH,Ethiopia,2010,Hombres,"22,482"
ETH,Ethiopia,2010,Mujeres,"20,955"
ETH,Ethiopia,2010,Ambas,"43,437"
ETH,Ethiopia,2010,Hombres,"23,218"
ETH,Ethiopia,2010,Mujeres,"23,831"
ETH,Ethiopia,2010,Ambas,"47,049"
ETH,Ethiopia,2010,Hombres,"22,343"
ETH,Ethiopia,2010,Mujeres,"24,972"
ETH,Ethiopia,2010,Ambas,"47,316"
ETH,Ethiopia,2010,Hombres,"18,120"
ETH,Ethiopia,2010,Mujeres,"21,850"
ETH,Ethiopia,2010,Ambas,"39,970"
ETH,Ethiopia,2010,Hombres,"19,091"
ETH,Ethiopia,2010,Mujeres,"26,592"
ETH,Ethiopia,2010,Ambas,"45,683"
ETH,Ethiopia,2010,Hombres,"369,450"
ETH,Ethiopia,2010,Mujeres,"337,542"
ETH,Ethiopia,2010,Ambas,"706,993"
FIN,Finland,1970,Hombres,330
FIN,Finland,1970,Mujeres,224
FIN,Finland,1970,Ambas,554
FIN,Finland,1970,Hombres,47
FIN,Finland,1970,Mujeres,40
FIN,Finland,1970,Ambas,87
FIN,Finland,1970,Hombres,116
FIN,Finland,1970,Mujeres,98
FIN,Finland,1970,Ambas,213
FIN,Finland,1970,Hombres,116
FIN,Finland,1970,Mujeres,81
FIN,Finland,1970,Ambas,197
FIN,Finland,1970,Hombres,124
FIN,Finland,1970,Mujeres,73
FIN,Finland,1970,Ambas,197
FIN,Finland,1970,Hombres,96
FIN,Finland,1970,Mujeres,57
FIN,Finland,1970,Ambas,153
FIN,Finland,1970,Hombres,262
FIN,Finland,1970,Mujeres,100
FIN,Finland,1970,Ambas,362
FIN,Finland,1970,Hombres,350
FIN,Finland,1970,Mujeres,115
FIN,Finland,1970,Ambas,465
FIN,Finland,1970,Hombres,287
FIN,Finland,1970,Mujeres,100
FIN,Finland,1970,Ambas,387
FIN,Finland,1970,Hombres,344
FIN,Finland,1970,Mujeres,122
FIN,Finland,1970,Ambas,466
FIN,Finland,1970,Hombres,514
FIN,Finland,1970,Mujeres,178
FIN,Finland,1970,Ambas,692
FIN,Finland,1970,Hombres,842
FIN,Finland,1970,Mujeres,291
FIN,Finland,1970,Ambas,"1,134"
FIN,Finland,1970,Hombres,"1,189"
FIN,Finland,1970,Mujeres,461
FIN,Finland,1970,Ambas,"1,650"
FIN,Finland,1970,Hombres,"1,437"
FIN,Finland,1970,Mujeres,637
FIN,Finland,1970,Ambas,"2,074"
FIN,Finland,1970,Hombres,"2,340"
FIN,Finland,1970,Mujeres,"1,059"
FIN,Finland,1970,Ambas,"3,400"
FIN,Finland,1970,Hombres,"3,223"
FIN,Finland,1970,Mujeres,"1,746"
FIN,Finland,1970,Ambas,"4,968"
FIN,Finland,1970,Hombres,"3,466"
FIN,Finland,1970,Mujeres,"2,427"
FIN,Finland,1970,Ambas,"5,893"
FIN,Finland,1970,Hombres,"3,327"
FIN,Finland,1970,Mujeres,"3,372"
FIN,Finland,1970,Ambas,"6,699"
FIN,Finland,1970,Hombres,"2,670"
FIN,Finland,1970,Mujeres,"3,703"
FIN,Finland,1970,Ambas,"6,374"
FIN,Finland,1970,Hombres,"2,980"
FIN,Finland,1970,Mujeres,"5,777"
FIN,Finland,1970,Ambas,"8,757"
FIN,Finland,1970,Hombres,"24,062"
FIN,Finland,1970,Mujeres,"20,659"
FIN,Finland,1970,Ambas,"44,721"
FIN,Finland,1980,Hombres,155
FIN,Finland,1980,Mujeres,110
FIN,Finland,1980,Ambas,265
FIN,Finland,1980,Hombres,30
FIN,Finland,1980,Mujeres,26
FIN,Finland,1980,Ambas,56
FIN,Finland,1980,Hombres,77
FIN,Finland,1980,Mujeres,62
FIN,Finland,1980,Ambas,138
FIN,Finland,1980,Hombres,59
FIN,Finland,1980,Mujeres,42
FIN,Finland,1980,Ambas,101
FIN,Finland,1980,Hombres,53
FIN,Finland,1980,Mujeres,27
FIN,Finland,1980,Ambas,81
FIN,Finland,1980,Hombres,56
FIN,Finland,1980,Mujeres,30
FIN,Finland,1980,Ambas,86
FIN,Finland,1980,Hombres,175
FIN,Finland,1980,Mujeres,59
FIN,Finland,1980,Ambas,234
FIN,Finland,1980,Hombres,248
FIN,Finland,1980,Mujeres,62
FIN,Finland,1980,Ambas,310
FIN,Finland,1980,Hombres,322
FIN,Finland,1980,Mujeres,97
FIN,Finland,1980,Ambas,419
FIN,Finland,1980,Hombres,428
FIN,Finland,1980,Mujeres,140
FIN,Finland,1980,Ambas,567
FIN,Finland,1980,Hombres,420
FIN,Finland,1980,Mujeres,138
FIN,Finland,1980,Ambas,558
FIN,Finland,1980,Hombres,567
FIN,Finland,1980,Mujeres,210
FIN,Finland,1980,Ambas,777
FIN,Finland,1980,Hombres,873
FIN,Finland,1980,Mujeres,287
FIN,Finland,1980,Ambas,"1,161"
FIN,Finland,1980,Hombres,"1,477"
FIN,Finland,1980,Mujeres,500
FIN,Finland,1980,Ambas,"1,978"
FIN,Finland,1980,Hombres,"1,957"
FIN,Finland,1980,Mujeres,821
FIN,Finland,1980,Ambas,"2,777"
FIN,Finland,1980,Hombres,"2,256"
FIN,Finland,1980,Mujeres,"1,173"
FIN,Finland,1980,Ambas,"3,429"
FIN,Finland,1980,Hombres,"3,311"
FIN,Finland,1980,Mujeres,"2,066"
FIN,Finland,1980,Ambas,"5,376"
FIN,Finland,1980,Hombres,"3,890"
FIN,Finland,1980,Mujeres,"3,288"
FIN,Finland,1980,Ambas,"7,179"
FIN,Finland,1980,Hombres,"3,333"
FIN,Finland,1980,Mujeres,"3,934"
FIN,Finland,1980,Ambas,"7,267"
FIN,Finland,1980,Hombres,"3,866"
FIN,Finland,1980,Mujeres,"7,607"
FIN,Finland,1980,Ambas,"11,473"
FIN,Finland,1980,Hombres,"23,553"
FIN,Finland,1980,Mujeres,"20,679"
FIN,Finland,1980,Ambas,"44,233"
FIN,Finland,1990,Hombres,123
FIN,Finland,1990,Mujeres,89
FIN,Finland,1990,Ambas,212
FIN,Finland,1990,Hombres,25
FIN,Finland,1990,Mujeres,22
FIN,Finland,1990,Ambas,47
FIN,Finland,1990,Hombres,57
FIN,Finland,1990,Mujeres,46
FIN,Finland,1990,Ambas,103
FIN,Finland,1990,Hombres,47
FIN,Finland,1990,Mujeres,34
FIN,Finland,1990,Ambas,81
FIN,Finland,1990,Hombres,38
FIN,Finland,1990,Mujeres,23
FIN,Finland,1990,Ambas,61
FIN,Finland,1990,Hombres,42
FIN,Finland,1990,Mujeres,22
FIN,Finland,1990,Ambas,63
FIN,Finland,1990,Hombres,158
FIN,Finland,1990,Mujeres,54
FIN,Finland,1990,Ambas,212
FIN,Finland,1990,Hombres,256
FIN,Finland,1990,Mujeres,70
FIN,Finland,1990,Ambas,325
FIN,Finland,1990,Hombres,284
FIN,Finland,1990,Mujeres,76
FIN,Finland,1990,Ambas,360
FIN,Finland,1990,Hombres,402
FIN,Finland,1990,Mujeres,114
FIN,Finland,1990,Ambas,516
FIN,Finland,1990,Hombres,578
FIN,Finland,1990,Mujeres,191
FIN,Finland,1990,Ambas,769
FIN,Finland,1990,Hombres,898
FIN,Finland,1990,Mujeres,306
FIN,Finland,1990,Ambas,"1,204"
FIN,Finland,1990,Hombres,884
FIN,Finland,1990,Mujeres,346
FIN,Finland,1990,Ambas,"1,230"
FIN,Finland,1990,Hombres,"1,148"
FIN,Finland,1990,Mujeres,461
FIN,Finland,1990,Ambas,"1,609"
FIN,Finland,1990,Hombres,"1,639"
FIN,Finland,1990,Mujeres,617
FIN,Finland,1990,Ambas,"2,256"
FIN,Finland,1990,Hombres,"2,523"
FIN,Finland,1990,Mujeres,"1,113"
FIN,Finland,1990,Ambas,"3,636"
FIN,Finland,1990,Hombres,"3,011"
FIN,Finland,1990,Mujeres,"1,867"
FIN,Finland,1990,Ambas,"4,878"
FIN,Finland,1990,Hombres,"3,121"
FIN,Finland,1990,Mujeres,"2,688"
FIN,Finland,1990,Ambas,"5,809"
FIN,Finland,1990,Hombres,"3,757"
FIN,Finland,1990,Mujeres,"4,426"
FIN,Finland,1990,Ambas,"8,183"
FIN,Finland,1990,Hombres,"5,887"
FIN,Finland,1990,Mujeres,"12,361"
FIN,Finland,1990,Ambas,"18,248"
FIN,Finland,1990,Hombres,"24,876"
FIN,Finland,1990,Mujeres,"24,925"
FIN,Finland,1990,Ambas,"49,802"
FIN,Finland,2000,Hombres,65
FIN,Finland,2000,Mujeres,48
FIN,Finland,2000,Ambas,113
FIN,Finland,2000,Hombres,14
FIN,Finland,2000,Mujeres,12
FIN,Finland,2000,Ambas,26
FIN,Finland,2000,Hombres,31
FIN,Finland,2000,Mujeres,25
FIN,Finland,2000,Ambas,56
FIN,Finland,2000,Hombres,27
FIN,Finland,2000,Mujeres,20
FIN,Finland,2000,Ambas,47
FIN,Finland,2000,Hombres,25
FIN,Finland,2000,Mujeres,19
FIN,Finland,2000,Ambas,44
FIN,Finland,2000,Hombres,24
FIN,Finland,2000,Mujeres,22
FIN,Finland,2000,Ambas,46
FIN,Finland,2000,Hombres,116
FIN,Finland,2000,Mujeres,45
FIN,Finland,2000,Ambas,161
FIN,Finland,2000,Hombres,181
FIN,Finland,2000,Mujeres,57
FIN,Finland,2000,Ambas,238
FIN,Finland,2000,Hombres,183
FIN,Finland,2000,Mujeres,53
FIN,Finland,2000,Ambas,236
FIN,Finland,2000,Hombres,255
FIN,Finland,2000,Mujeres,92
FIN,Finland,2000,Ambas,347
FIN,Finland,2000,Hombres,371
FIN,Finland,2000,Mujeres,144
FIN,Finland,2000,Ambas,516
FIN,Finland,2000,Hombres,600
FIN,Finland,2000,Mujeres,247
FIN,Finland,2000,Ambas,847
FIN,Finland,2000,Hombres,934
FIN,Finland,2000,Mujeres,409
FIN,Finland,2000,Ambas,"1,343"
FIN,Finland,2000,Hombres,"1,468"
FIN,Finland,2000,Mujeres,617
FIN,Finland,2000,Ambas,"2,085"
FIN,Finland,2000,Hombres,"1,436"
FIN,Finland,2000,Mujeres,605
FIN,Finland,2000,Ambas,"2,041"
FIN,Finland,2000,Hombres,"1,871"
FIN,Finland,2000,Mujeres,846
FIN,Finland,2000,Ambas,"2,718"
FIN,Finland,2000,Hombres,"2,484"
FIN,Finland,2000,Mujeres,"1,249"
FIN,Finland,2000,Ambas,"3,733"
FIN,Finland,2000,Hombres,"3,496"
FIN,Finland,2000,Mujeres,"2,342"
FIN,Finland,2000,Ambas,"5,838"
FIN,Finland,2000,Hombres,"3,729"
FIN,Finland,2000,Mujeres,"3,866"
FIN,Finland,2000,Ambas,"7,594"
FIN,Finland,2000,Hombres,"6,811"
FIN,Finland,2000,Mujeres,"14,208"
FIN,Finland,2000,Ambas,"21,019"
FIN,Finland,2000,Hombres,"24,122"
FIN,Finland,2000,Mujeres,"24,925"
FIN,Finland,2000,Ambas,"49,047"
FIN,Finland,2010,Hombres,49
FIN,Finland,2010,Mujeres,36
FIN,Finland,2010,Ambas,86
FIN,Finland,2010,Hombres,11
FIN,Finland,2010,Mujeres,9
